"Nro Empenho"|"Nro Processo"|"Fornecedor"|"Data Empenho"|"Descrição Empenho"|"Função"|"Sub Função"|"Fonte Recurso"|"Aplicação"|"Natureza"|"Unidade Orçamentária"|"Programa"|"Ação"|"Modalidade de Licitação"|"Empenho Original"|"Estorno Empenho"|"Saldo Empenho"|"Valor Processado"|"Valor Pago"
"00051-01"|"G00851/2018"|"Neo Consultoria e Adm. de Beneficios Eireli <br>(25.165.749/0001-10)"|"02/01/2024"|"REEMP. NE 3927/23 - CPL815/18(RATEIO-SEA D)-ABASTEC.COMBUSTIVEL VOL.006"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Pregao Presencial"|538.65|0.00|538.65|538.65|538.65
"00051-01"|"I00375/2021"|"Prati, Donaduzzi e Cia Ltda <br>(73.856.593/0011-38)"|"02/01/2023"|"FORNEC.MEDICAMENTO CANABIDIOL P/ ATENDIM ENTO MANDADO JUDICIAL CPL 375/21 V2 FL21"|"Saude"|"Suporte Profilatico e Terapeutico"|"Tesouro"|"Assistencia Farmaceutica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2222-Assistencia Farmaceutica"|"Inexigibilidade"|91945.56|0.00|91945.56|91945.56|91945.56
"00052-01"|"G00851/2018"|"Neo Consultoria e Adm. de Beneficios Eireli <br>(25.165.749/0001-10)"|"02/01/2024"|"REEMP. NE 3928/23 - CPL815/18(RATEIO-SEA D)-ABASTEC. COMBUSTIVEL  SES-SEDE/ SAMA)"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Pregao Presencial"|51.79|0.00|51.79|51.79|51.79
"00053-01"|"G00851/2018"|"Neo Consultoria e Adm. de Beneficios Eireli <br>(25.165.749/0001-10)"|"02/01/2024"|"REEMP. NE 3925/23 - CPL851/18(RATEIO-SEA D)-ABASTEC. COMBUST (VISA/VIEP/ZOONOSES)"|"Saude"|"Vigilancia Epidemiologica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 05 - Vigilancia em Saude"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2110-Vigilancia em Saude"|"Pregao Presencial"|767.08|0.00|767.08|767.08|767.08
"00054-01"|"E00252/2021"|"Alberto Caio Tamborrino Importacao Exportacao <br>(74.434.457/0001-40)"|"02/01/2023"|"PREFIXO 454-MARCOPOLO VOLARE V8 ANO 2006 CPLV04.252/21-FL.218"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Pregao Eletronico"|1638.46|0.00|1638.46|0.00|0.00
"00054-01"|"E00252/2021"|"Alberto Caio Tamborrino Importacao Exportacao <br>(74.434.457/0001-40)"|"19/10/2023"|"PREFIXO 454-MARCOPOLO VOLARE V8 ANO 2006 CPLV04.252/21-FL.218"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Pregao Eletronico"|0.00|-1638.46|-1638.46|0.00|0.00
"00057-01"|"E00314/2022"|"Biomixx Distribuid.produtos Descartaveis Ltda <br>(35.701.567/0001-70)"|"02/01/2024"|"REEMP. NE 6889/23 - CPL314/22(DMMHF)-PAP EL TOALHA"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2109-Atencao Primaria em Saude"|"Pregao Eletronico"|2790.00|0.00|2790.00|2790.00|2790.00
"00062-01"|"E00563/2021"|"Nogueira e Nogueira Junior Ltda <br>(03.067.942/0001-85)"|"02/01/2024"|"REEMP.NE 7602/23 - CPL563/21(DAG)-LOCACA O DE VEICULO S/ RH"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Pregao Eletronico"|111791.64|0.00|111791.64|111791.64|111791.64
"00066-01"|"E00250/2020"|"<b>Senior Mais Servicos em Saude </b><br>Senior Mais Servicos em Saude Ltda <br>(29.039.106/0001-80)"|"02/01/2023"|"REGULIZ.NE 3732/2022 SERVICO HOME CARE Y.R.F CF CPL 250/2020 V.2 FLS.465"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Pregao Eletronico"|72458.18|0.00|72458.18|72458.18|72458.18
"00067-01"|"E00198/2021"|"Velti Tecnologia em Sist.e Equipamentos Ltda <br>(05.734.665/0001-42)"|"02/01/2025"|"SALDO MANUT.RELOGIO PONTO"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2109-Atencao Primaria em Saude"|"Pregao Eletronico"|3184.58|0.00|3184.58|3184.58|3184.58
"00069-01"|"S00380/2021"|"Companhia Piratininga de Forca e Luz <br>(04.172.213/0001-51)"|"02/01/2025"|"SALDO CPL380/21(SEAD)- CPFL -EXERCICIO 2 023"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Dispensa de Licitacao"|8285.51|0.00|8285.51|8285.51|8285.51
"00075-01"|"E00198/2021"|"Velti Tecnologia em Sist.e Equipamentos Ltda <br>(05.734.665/0001-42)"|"02/01/2025"|"SALDO (RH) SERV.MANUT.RELOGIO PONTO"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2109-Atencao Primaria em Saude"|"Pregao Eletronico"|8165.87|0.00|8165.87|8165.86|8165.86
"00075-01"|"E00198/2021"|"Velti Tecnologia em Sist.e Equipamentos Ltda <br>(05.734.665/0001-42)"|"16/12/2025"|"SALDO (RH) SERV.MANUT.RELOGIO PONTO"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2109-Atencao Primaria em Saude"|"Pregao Eletronico"|0.00|-0.01|-0.01|0.00|0.00
"00078-01"|"E00484/2020"|"Claro S/a <br>(40.432.544/0001-47)"|"02/01/2025"|"SALDO CLARO S/A"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Pregao Eletronico"|1307.95|0.00|1307.95|1307.95|1307.95
"00080-01"|"E00484/2020"|"Claro S/a <br>(40.432.544/0001-47)"|"02/01/2025"|"SALDO (SEAD) - CLARO S/A"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Pregao Eletronico"|8917.22|0.00|8917.22|8917.22|8917.22
"00087-01"|"E00805/2018"|"Mult Med Equipamentos Hospitalares Ltda <br>(62.334.156/0001-66)"|"02/01/2025"|"SALDO SERV.MANUT.CAMARA DE VACINA C.363/ 19(DAG)CPL 805/2018 V.10 FLS.809 R.778"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Pregao Eletronico"|687.91|0.00|687.91|687.91|687.91
"00092-01"|"O02196/2020"|"Irmandade Sta Casa Misericordia de Sorocaba <br>(71.485.056/0004-74)"|"02/01/2025"|"PA15862/19(DAC)-UPA ZONA LESTE"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.50.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Outros"|1980261.77|-1980261.77|0.00|0.00|0.00
"00093-01"|"O02196/2016"|"Irmandade Sta Casa Misericordia de Sorocaba <br>(71.485.056/0004-74)"|"02/01/2025"|"UPA ZONA LESTE - PA: 15862/2019"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.50.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Outros"|1980261.77|0.00|1980261.77|1980261.77|1980261.77
"00095-01"|"O02196/2016"|"Irmandade Sta Casa Misericordia de Sorocaba <br>(71.485.056/0004-74)"|"02/01/2025"|"UPA ZONA LESTE - PA: 15862/2019"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.50.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Outros"|700000.00|0.00|700000.00|700000.00|700000.00
"00096-01"|"O04301/2024"|"<b>Upa Unidade de Pronto Atendimento Eden </b><br>Irmandade Santa Casa de Misericordia Sorocaba <br>(71.485.056/0006-36)"|"02/01/2025"|"UPA EDEN - PA:31050/2023"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.50.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Outros"|644352.25|0.00|644352.25|644352.25|644352.25
"00097-01"|"O04301/2024"|"<b>Upa Unidade de Pronto Atendimento Eden </b><br>Irmandade Santa Casa de Misericordia Sorocaba <br>(71.485.056/0006-36)"|"02/01/2025"|"UPA EDEN - PA: 31050/2023"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.50.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Outros"|2100000.00|0.00|2100000.00|2100000.00|2100000.00
"00098-01"|"E00101/2021"|"<b>Connect Heart </b><br>Connect Heart Telemedicina Digital S/s Ltda <br>(13.222.957/0001-24)"|"02/01/2025"|"SALDO PREST.SERV.ELETRO VIA INTERNET CPL 101/2021 FLS.450 RES.991"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2109-Atencao Primaria em Saude"|"Pregao Eletronico"|18845.31|0.00|18845.31|18845.31|18845.31
"00099-01"|"S00253/2021"|"<b>Nitroagro </b><br>Nitroagro Comercio de Nitrogenio Ltda Me <br>(17.021.357/0001-59)"|"02/01/2025"|"SALDO FORNEC.NITROGENIO LIQUIDO (DMMHF) CPL 253/2021 FLS.450 R.1450"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Dispensa de Licitacao"|94.85|0.00|94.85|0.00|0.00
"00099-01"|"S00253/2021"|"<b>Nitroagro </b><br>Nitroagro Comercio de Nitrogenio Ltda Me <br>(17.021.357/0001-59)"|"02/12/2025"|"SALDO FORNEC.NITROGENIO LIQUIDO (DMMHF) CPL 253/2021 FLS.450 R.1450"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Dispensa de Licitacao"|0.00|-94.85|-94.85|0.00|0.00
"00100-01"|"E00360/2021"|"<b>Iris Inst. de Radiologia e Imaginologia </b><br>Sorocaba Inst. de Radiologia e Imaginologia <br>(26.560.945/0001-51)"|"02/01/2025"|"SALDO REALIZACAO DE RADIOGRAFIA ODONTOLO GICA DIGITAL CPL 360/21 V4 FLS.261 R.947"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Pregao Eletronico"|75886.15|0.00|75886.15|64795.91|64795.91
"00100-01"|"E00360/2021"|"<b>Iris Inst. de Radiologia e Imaginologia </b><br>Sorocaba Inst. de Radiologia e Imaginologia <br>(26.560.945/0001-51)"|"22/09/2025"|"SALDO REALIZACAO DE RADIOGRAFIA ODONTOLO GICA DIGITAL CPL 360/21 V4 FLS.261 R.947"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Pregao Eletronico"|0.00|-11090.24|-11090.24|0.00|0.00
"00101-01"|"E00708/2019"|"Cs Brasil Frotas Ltda <br>(27.595.780/0001-16)"|"02/01/2023"|"CPL 708/19 LOC VEICULOS (NE 23897/22)"|"Saude"|"Vigilancia Epidemiologica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 05 - Vigilancia em Saude"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2110-Vigilancia em Saude"|"Pregao Eletronico"|4288.80|0.00|4288.80|4288.80|4288.80
"00102-01"|"E00708/2019"|"Cs Brasil Frotas Ltda <br>(27.595.780/0001-16)"|"02/01/2023"|"CPL 708/19 LOC VEICULOS (NE 23986/22)"|"Saude"|"Vigilancia Epidemiologica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 05 - Vigilancia em Saude"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2110-Vigilancia em Saude"|"Pregao Eletronico"|448.03|0.00|448.03|448.03|448.03
"00103-01"|"E00708/2019"|"Cs Brasil Frotas Ltda <br>(27.595.780/0001-16)"|"02/01/2023"|"CPL 708/19 LOC VEICULOS (NE 8899/22)"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Pregao Eletronico"|3216.60|-3216.60|0.00|0.00|0.00
"00104-01"|"E00285/2021"|"Vagner Borges Dias Me <br>(09.635.153/0001-80)"|"02/01/2025"|"SALDO CPL 560/21 (DAG)-SERV.LIMPEZA FL. 300 R. 1159"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Pregao Eletronico"|27401.76|0.00|27401.76|0.00|0.00
"00104-01"|"E00285/2021"|"Vagner Borges Dias Me <br>(09.635.153/0001-80)"|"28/11/2025"|"SALDO CPL 560/21 (DAG)-SERV.LIMPEZA FL. 300 R. 1159"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Pregao Eletronico"|0.00|-27401.76|-27401.76|0.00|0.00
"00104-01"|"E00708/2019"|"Cs Brasil Frotas Ltda <br>(27.595.780/0001-16)"|"02/01/2023"|"CPL 708/19 LOC VEICULOS (NE 23988/22)"|"Saude"|"Vigilancia Epidemiologica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 05 - Vigilancia em Saude"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2110-Vigilancia em Saude"|"Pregao Eletronico"|3152.20|0.00|3152.20|3152.20|3152.20
"00105-01"|"E00285/2021"|"Vagner Borges Dias Me <br>(09.635.153/0001-80)"|"02/01/2025"|"SALDO  CPL 560/21 (DAG)-SERV.LIMPEZA FL. 300 R. 1160"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Pregao Eletronico"|13583.58|0.00|13583.58|0.00|0.00
"00105-01"|"E00285/2021"|"Vagner Borges Dias Me <br>(09.635.153/0001-80)"|"28/11/2025"|"SALDO  CPL 560/21 (DAG)-SERV.LIMPEZA FL. 300 R. 1160"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Pregao Eletronico"|0.00|-13583.58|-13583.58|0.00|0.00
"00105-01"|"E00629/2021"|"<b>Partner Farma Distribuidora de Medicamentos </b><br>Partner Farma Distribuidora de Medicamentos <br>(28.123.417/0001-60)"|"02/01/2023"|"REEMP.NE:6776/22 FORN.MEDICAM.FB DMMHF CPL V05.629/21"|"Saude"|"Suporte Profilatico e Terapeutico"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 01 - Assistencia Farmaceutica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2222-Assistencia Farmaceutica"|"Pregao Eletronico"|50328.88|0.00|50328.88|50322.96|50322.96
"00105-01"|"E00629/2021"|"<b>Partner Farma Distribuidora de Medicamentos </b><br>Partner Farma Distribuidora de Medicamentos <br>(28.123.417/0001-60)"|"30/10/2023"|"REEMP.NE:6776/22 FORN.MEDICAM.FB DMMHF CPL V05.629/21"|"Saude"|"Suporte Profilatico e Terapeutico"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 01 - Assistencia Farmaceutica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2222-Assistencia Farmaceutica"|"Pregao Eletronico"|0.00|-5.92|-5.92|0.00|0.00
"00108-01"|"E00006/2023"|"Cs Brasil Frotas Ltda <br>(27.595.780/0001-16)"|"02/01/2025"|"SALDO CPL008/23(DAG)-LOCACAO DE VEICULOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Pregao Eletronico"|221361.93|0.00|221361.93|221361.93|221361.93
"00108-01"|"O00000/2023"|"Auri Rogerio Pinto <br>(247.587.148-27)"|"02/01/2023"|"ADIANTAMENTO SES SRTP"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Outros"|200.00|-200.00|0.00|0.00|0.00
"00108-01"|"O08443/2020"|"Companhia Piratininga de Forca e Luz <br>(04.172.213/0001-51)"|"02/01/2024"|"PA8443/20(DAG)-CONTA ENERGIA ELETRICA (PALACIO DA SAUDE)- R.155/24 -349/350"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|3967.11|0.00|3967.11|3967.11|3967.11
"00109-01"|"O00000/2023"|"Auri Rogerio Pinto <br>(247.587.148-27)"|"02/01/2023"|"ADIANTAMENTO SES SRTP"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Outros"|200.00|0.00|200.00|199.90|199.90
"00109-01"|"O00000/2023"|"Auri Rogerio Pinto <br>(247.587.148-27)"|"24/01/2023"|"ADIANTAMENTO SES SRTP"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Outros"|0.00|-0.10|-0.10|0.00|0.00
"00109-01"|"S00005/2024"|"Alavanca Saude e Apoio Domiciliar Ltda <br>(12.183.911/0001-80)"|"02/01/2025"|"SALDO SERVICO EMERGENCIAL DE INTERNACAO DOMICILIAR - HOME CARE"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Dispensa de Licitacao"|72189.09|0.00|72189.09|72189.09|72189.09
"00110-01"|"O00000/2023"|"Auri Rogerio Pinto <br>(247.587.148-27)"|"02/01/2023"|"ADIANTAMENTO SES SRTP"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Outros"|4800.00|0.00|4800.00|4796.80|4796.80
"00110-01"|"O00000/2023"|"Auri Rogerio Pinto <br>(247.587.148-27)"|"24/01/2023"|"ADIANTAMENTO SES SRTP"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Outros"|0.00|-3.20|-3.20|0.00|0.00
"00111-01"|"E00158/2023"|"Prime Consultoria e Ass. Empresarial Ltda Epp <br>(05.340.639/0001-30)"|"02/01/2025"|"SALDO GERENCIAMENTO DE COMBUSTIVEIS CPL 394/2023 FLS.484 RES.1614"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Pregao Eletronico"|160887.07|0.00|160887.07|160887.07|160887.07
"00113-01"|"E00068/2021"|"Eloah Publicidade e Propaganda Eireli <br>(11.779.005/0001-80)"|"02/01/2025"|"SALDO CPL 138/21 (DAC)-PUBLICACAO EDITAL FL. 264 R. 1584"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Pregao Eletronico"|431.36|0.00|431.36|21.12|21.12
"00113-01"|"E00068/2021"|"Eloah Publicidade e Propaganda Eireli <br>(11.779.005/0001-80)"|"16/12/2025"|"SALDO CPL 138/21 (DAC)-PUBLICACAO EDITAL FL. 264 R. 1584"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Pregao Eletronico"|0.00|-410.24|-410.24|0.00|0.00
"00113-01"|"O00000/2023"|"Camila Cristina Galvan Costa Galero <br>(368.544.148-57)"|"02/01/2023"|"ADIANTAMENTO SES ATENCAO PRIMARIA"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2109-Atencao Primaria em Saude"|"Outros"|300.00|0.00|300.00|300.00|300.00
"00114-01"|"O00000/2023"|"Taiza Adriao da Cruz-005454 <br>(376.879.428-84)"|"02/01/2023"|"ADIANTAMENTO SES ATENCAO PRIMARIA"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2109-Atencao Primaria em Saude"|"Outros"|400.00|0.00|400.00|400.00|400.00
