"Nro Empenho"|"Nro Processo"|"Fornecedor"|"Data Empenho"|"Descrição Empenho"|"Função"|"Sub Função"|"Fonte Recurso"|"Aplicação"|"Natureza"|"Unidade Orçamentária"|"Programa"|"Ação"|"Modalidade de Licitação"|"Empenho Original"|"Estorno Empenho"|"Saldo Empenho"|"Valor Processado"|"Valor Pago"
"13740-01"|"E00726/2016"|"Biosys Ltda <br>(02.220.795/0001-79)"|"25/07/2017"|"AQ. DE TESTES P/ DIAGNOSTICO DE SIFILIS CPL 726/16 VOL. 02"|"Saude"|"Vigilancia Epidemiologica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 05 - Vigilancia em Saude"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4024-Inc.as Acoes de Vig.prev  e Cont das Dst/aids e He Patite Virais (pvvs)"|"Pregao Eletronico"|1320.00|0.00|1320.00|1320.00|1320.00
"13741-01"|"G00071/2017"|"CM Hospitalar Ltda <br>(12.420.164/0003-19)"|"25/07/2017"|"CPL 71/17-AQ.MEDICMAMENTOS DEMANDA JUDI- CIAL VOL. 03 RESERVA 3343"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.32.00-Material, Bem Ou Servico P/ Distribuicao Gratuita"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Pregao Presencial"|104261.40|0.00|104261.40|104261.40|104261.40
"13742-01"|"O00000/2018"|"Roberto Alves de Souza <br>(986.211.818-00)"|"28/08/2018"|"PREMIO INCENTIVO FUNCIONARIOS ESTADUAIS MUNICIPALIZ.PERIODO 21/06/18 A 20/08/18"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.36.00-Outros Servicos de Terceiros - Pessoa Fisica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2079-Pab Fixo"|"Outros"|1057.19|0.00|1057.19|1057.19|1057.19
"13743-01"|"G00071/2017"|"Aglon Comercio e Representacoes Ltda <br>(65.817.900/0001-71)"|"25/07/2017"|"CPL 71/17-AQ.MEDICAMENTOS POR MANDADO JU DICIAL VOL 04 RESERVA 3317"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.32.00-Material, Bem Ou Servico P/ Distribuicao Gratuita"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Pregao Presencial"|612.81|0.00|612.81|612.81|612.81
"13743-01"|"O00000/2018"|"Rosana Ap.de Almeida Soares <br>(110.259.238-20)"|"28/08/2018"|"PREMIO INCENTIVO FUNCIONARIOS ESTADUAIS MUNICIPALIZ.PERIODO 21/06/18 A 20/08/18"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.36.00-Outros Servicos de Terceiros - Pessoa Fisica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2079-Pab Fixo"|"Outros"|1057.19|0.00|1057.19|1057.19|1057.19
"13747-01"|"O00000/2018"|"Rosana Ap.de Miranda Polez <br>(106.919.988-50)"|"28/08/2018"|"PREMIO INCENTIVO FUNCIONARIOS ESTADUAIS MUNICIPALIZ.PERIODO 21/06/18 A 20/08/18"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.36.00-Outros Servicos de Terceiros - Pessoa Fisica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2079-Pab Fixo"|"Outros"|1057.19|0.00|1057.19|1057.19|1057.19
"13751-01"|"O28596/2019"|"<b>Upa Eden </b><br>Banco de Olhos de Sorocaba (upa Eden) <br>(50.795.566/0017-92)"|"27/09/2019"|"PA 28596/19 PREST SERV HOSP 14 DIAS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2222-Atencao a Saude da Populacao para Procedimentos no Mac"|"Outros"|960137.50|0.00|960137.50|960137.50|960137.50
"13754-01"|"O00000/2018"|"Folha de Pagamento - Pessoal"|"28/08/2018"|"EMPENHO DE FOLHA DE PAGTO - 08/2018"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.1.90.94.00-Indenizacoes e Restituicoes Trabalhistas"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2113-Inovacao e Conservacao"|"Outros"|7555.68|0.00|7555.68|7555.68|7555.68
"13755-01"|"O00000/2018"|"Folha de Pagamento - Pessoal"|"28/08/2018"|"EMPENHO DE FOLHA DE PAGTO - 08/2018"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.1.90.16.00-Outras Despesas Variaveis - Pessoal CIVIL"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2113-Inovacao e Conservacao"|"Outros"|2332.45|0.00|2332.45|2332.45|2332.45
"13757-01"|"O11692/2014"|"Diones Claudinei Cavali <br>(783.527.382-91)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|45.88|0.00|45.88|45.88|45.88
"13759-01"|"O11692/2014"|"Andre Felipe Medeiros <br>(334.181.898-73)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|45.88|0.00|45.88|45.88|45.88
"13760-01"|"O11692/2014"|"Fabio Eduardo Batista Soares <br>(219.432.318-00)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|45.88|0.00|45.88|45.88|45.88
"13761-01"|"O11692/2014"|"Kamila Baruque Bignotto <br>(358.564.618-27)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|45.88|0.00|45.88|45.88|45.88
"13764-01"|"O00000/2019"|"Caixa Economica Federal"|"27/09/2019"|"EMPENHO DE FOLHA DE PAGTO - 09/2019"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.1.90.13.00-Obrigacoes Patronais"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2246-2113-INOVACAO e Conservacao"|"Outros"|24819.43|0.00|24819.43|24819.43|24819.43
"13764-01"|"O11692/2014"|"Rodrigo Florence Penteado Vilela <br>(350.689.678-40)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|45.88|0.00|45.88|45.88|45.88
"13765-01"|"O11692/2014"|"Carlos Alberto de Oliveira <br>(018.745.998-31)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|45.88|0.00|45.88|45.88|45.88
"13766-01"|"O11692/2014"|"Gustavo Santana Martins <br>(082.574.417-24)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|45.88|0.00|45.88|45.88|45.88
"13767-01"|"O11692/2014"|"Leonardo Tomasella <br>(224.871.248-06)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|45.88|0.00|45.88|45.88|45.88
"13768-01"|"O11692/2014"|"Marcia Yumi Yonekura <br>(345.972.958-95)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|45.88|0.00|45.88|45.88|45.88
"13769-01"|"O11692/2014"|"Sergio Camara Fonseca <br>(009.335.164-01)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|45.88|0.00|45.88|45.88|45.88
"13770-01"|"O11692/2014"|"Felipe Asperti Hoffmann <br>(326.352.458-51)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|45.88|0.00|45.88|45.88|45.88
"13771-01"|"O11692/2014"|"Andre Macedo de Oliveira <br>(923.914.603-25)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|91.76|0.00|91.76|91.76|91.76
"13772-01"|"O11692/2014"|"Daniel Luis Tittonel Justi <br>(217.912.548-88)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|91.76|0.00|91.76|91.76|91.76
"13773-01"|"O11692/2014"|"Fernando Siqueira Kel <br>(028.537.949-62)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|91.76|0.00|91.76|91.76|91.76
"13774-01"|"O00000/2017"|"Folha de Pagamento - Pessoal"|"26/07/2017"|"EMPENHO DE FOLHA DE PAGTO - 07/2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.1.90.94.00-Indenizacoes e Restituicoes Trabalhistas"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|8774.61|0.00|8774.61|8774.61|8774.61
"13774-01"|"O11692/2014"|"Andre Luis Hecht Sartori <br>(369.361.088-65)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|91.76|0.00|91.76|91.76|91.76
"13775-01"|"O11692/2014"|"Chirli Wanscher Vechi <br>(046.356.689-08)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|91.76|0.00|91.76|91.76|91.76
"13776-01"|"O11692/2014"|"Lais Novaes Ayres <br>(381.914.208-80)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|91.76|0.00|91.76|91.76|91.76
"13777-01"|"O00000/2017"|"Folha de Pagamento - Pessoal"|"26/07/2017"|"EMPENHO DE FOLHA DE PAGTO - 07/2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.1.90.94.00-Indenizacoes e Restituicoes Trabalhistas"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|1748.56|0.00|1748.56|1748.56|1748.56
"13778-01"|"O11692/2014"|"Ligia Mariana Martins Takemura <br>(222.686.928-09)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|91.76|0.00|91.76|91.76|91.76
"13779-01"|"O11692/2014"|"Leonardo Martins Vilela da Fonseca <br>(009.220.572-06)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|91.76|0.00|91.76|91.76|91.76
"13780-01"|"O11692/2014"|"Marcela Carolina Pastore <br>(004.721.432-55)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|91.76|0.00|91.76|91.76|91.76
"13781-01"|"O11692/2014"|"Natalia Cristina Araujo de Oliveira <br>(404.771.618-98)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|91.76|0.00|91.76|91.76|91.76
"13782-01"|"O11692/2014"|"Rafael Brandalize Brotto <br>(046.693.199-90)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|91.76|0.00|91.76|91.76|91.76
"13784-01"|"O11692/2014"|"Rodrigo Viana Martins <br>(794.797.152-87)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|91.76|0.00|91.76|91.76|91.76
"13785-01"|"O11692/2014"|"Thais Petry Raszl <br>(381.914.358-02)"|"07/07/2016"|"COMPL.BOLSA REAJUSTE 2016 - PA 11692/16"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Outros"|91.76|0.00|91.76|91.76|91.76
"13811-01"|"E00382/2013"|"Mult Med Equipamentos Hospitalares Ltda <br>(62.334.156/0001-66)"|"28/08/2018"|"(R.SAUDE)REGULARIZACAO NE 2434/18 MANUT. EQUIP.MAIOR COMPLEXIDADE VOL.09"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2079-Pab Fixo"|"Pregao Eletronico"|2808.99|0.00|2808.99|2808.99|2808.99
"13811-01"|"O00000/2017"|"Folha de Pagamento - Pessoal"|"01/08/2017"|"EMPENHO DE FOLHA DE PAGTO - 07/2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|0.00|-4533.33|-4533.33|0.00|0.00
"13811-01"|"O00000/2017"|"Folha de Pagamento - Pessoal"|"26/07/2017"|"EMPENHO DE FOLHA DE PAGTO - 07/2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|16999.98|0.00|16999.98|12466.65|12466.65
"13813-01"|"O00000/2017"|"Folha de Pagamento - Pessoal"|"26/07/2017"|"EMPENHO DE FOLHA DE PAGTO - 07/2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|315.32|0.00|315.32|315.32|315.32
"13836-01"|"O29576/2017"|"Irmandade Santa Casa de Misericordia Sorocaba <br>(71.485.056/0001-21)"|"27/09/2019"|"PA 29576/17 PRORROG PREST SERV HOSPITALA RES"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Comp Ambulatorial Hospitalar"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2222-Atencao a Saude da Populacao para Procedimentos no Mac"|"Outros"|5445125.00|0.00|5445125.00|5396738.33|5396738.33
"13836-01"|"O29576/2017"|"Irmandade Santa Casa de Misericordia Sorocaba <br>(71.485.056/0001-21)"|"31/12/2019"|"PA 29576/17 PRORROG PREST SERV HOSPITALA RES"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Comp Ambulatorial Hospitalar"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2222-Atencao a Saude da Populacao para Procedimentos no Mac"|"Outros"|0.00|-48386.67|-48386.67|0.00|0.00
"13837-01"|"O29576/2017"|"Irmandade Santa Casa de Misericordia Sorocaba <br>(71.485.056/0001-21)"|"27/09/2019"|"PA 29576/17 PRORROG PREST SERV HOSPITALA RES"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2222-Atencao a Saude da Populacao para Procedimentos no Mac"|"Outros"|2414347.50|0.00|2414347.50|2414347.49|2414347.49
"13837-01"|"O29576/2017"|"Irmandade Santa Casa de Misericordia Sorocaba <br>(71.485.056/0001-21)"|"31/12/2019"|"PA 29576/17 PRORROG PREST SERV HOSPITALA RES"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2222-Atencao a Saude da Populacao para Procedimentos no Mac"|"Outros"|0.00|-0.01|-0.01|0.00|0.00
"13838-01"|"E00232/2018"|"<b>Drogafonte </b><br>Drogafonte Ltda <br>(08.778.201/0001-26)"|"29/08/2018"|"(R.SAUDE/NFB)CPL 232/18 V.004 AQ.MEDICAM ENTOS (RES.2972) FLS.30 A 32"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2113-Inovacao e Conservacao"|"Pregao Eletronico"|4352.34|0.00|4352.34|4352.34|2133.50
"13843-01"|"G01580/2014"|"Prati,donaduzzi & Cia Ltda <br>(73.856.593/0001-66)"|"07/07/2016"|"CPL 1580/14 C 381/15 MEDICAMENTOS REDE V04"|"Saude"|"Suporte Profilatico e Terapeutico"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2265-Acoes de Assistencia Farmaceutica"|"Pregao Presencial"|47115.60|0.00|47115.60|12555.60|12555.60
"13843-01"|"G01580/2014"|"Prati,donaduzzi & Cia Ltda <br>(73.856.593/0001-66)"|"27/09/2016"|"CPL 1580/14 C 381/15 MEDICAMENTOS REDE V04"|"Saude"|"Suporte Profilatico e Terapeutico"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2265-Acoes de Assistencia Farmaceutica"|"Pregao Presencial"|0.00|-34560.00|-34560.00|0.00|0.00
"13844-01"|"G01568/2014"|"Comercial Cirurgica Rioclarense Ltda <br>(67.729.178/0004-91)"|"07/07/2016"|"CPL 1568/14 C.427/15 - MEDICAMENTOS REDE V01"|"Saude"|"Suporte Profilatico e Terapeutico"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 01 - Assistencia Farmaceutica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2265-Acoes de Assistencia Farmaceutica"|"Pregao Presencial"|17852.00|0.00|17852.00|17851.39|17851.39
"13845-01"|"E00090/2018"|"Diasorin Ltda <br>(01.896.764/0001-70)"|"30/09/2019"|"AQUIS.DE TESTE CHIKUNGUNYA METODO ELISA FLS.77 VOL.03 RES.4186"|"Saude"|"Vigilancia Epidemiologica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 05 - Vigilancia em Saude"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2228-Incentivo Fin.aos Estados, Df e Municipios para VI Gilancia em Saude - Despesas Diversas"|"Pregao Eletronico"|3888.00|0.00|3888.00|3888.00|3888.00
"13845-01"|"G01633/2014"|"Comercial Cirurgica Rioclarense Ltda <br>(67.729.178/0004-91)"|"07/07/2016"|"CPL 1633/14 C.348/15 - MEDICAMENTOS REDE"|"Saude"|"Suporte Profilatico e Terapeutico"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 01 - Assistencia Farmaceutica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2265-Acoes de Assistencia Farmaceutica"|"Pregao Presencial"|104819.00|0.00|104819.00|104819.00|104819.00
"13846-01"|"G00210/2016"|"CM Hospitalar Ltda <br>(12.420.164/0003-19)"|"27/07/2017"|"AQUIS. MEDICAMENTOS PARA ATENDER MJ RESERVA 3448 CPL 210/16 VOL.05"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.32.00-Material, Bem Ou Servico P/ Distribuicao Gratuita"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Pregao Presencial"|5183.10|0.00|5183.10|5183.10|5183.10
"13846-01"|"O00000/2016"|"Viviane Ruiz Shibuya <br>(265.505.978-62)"|"07/07/2016"|"DESP. EMERG. E MIUDAS"|"Saude"|"Vigilancia Sanitaria"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 05 - Vigilancia em Saude"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2267-Acoes de Vigilancia em Saude"|"Outros"|750.00|0.00|750.00|750.00|750.00
